>> Method, Nduas, Uduas, Rduas, UduaPerc, RduaPerc, Time_s, Time_ms
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.getAngles,146,36,70,24.65753424657534,47.94520547945205,0,12
@@ org.apache.commons.math3.geometry.euclidean.threed.Rotation.orthogonalizeMatrix,43,4,9,9.30232558139535,20.930232558139537,0,3
@@ org.apache.commons.math3.geometry.euclidean.threed.Line.reset,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Line.isSimilarTo,10,5,6,50.0,60.0,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.Line.contains,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Line.distance,13,2,2,15.384615384615385,15.384615384615385,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Line.closestPoint,14,2,2,14.285714285714285,14.285714285714285,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.Line.intersection,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.CardanEulerSingularityException.<init>,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Plane.setNormal,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Plane.isSimilarTo,20,6,8,30.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Plane.intersection,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Plane.intersection,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Plane.intersection,18,2,2,11.11111111111111,11.11111111111111,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Plane.contains,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Plane.getOffset,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.Plane.sameOrientationAs,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.<init>,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.getNormInf,16,4,6,25.0,37.5,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.normalize,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.orthogonal,24,4,6,16.666666666666664,25.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.angle,24,6,9,25.0,37.5,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.angle,24,6,9,25.0,37.5,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.isNaN,12,4,6,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.isInfinite,14,5,8,35.714285714285715,57.14285714285714,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.equals,34,7,12,20.588235294117645,35.294117647058826,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.hashCode,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.distanceInf,16,4,6,25.0,37.5,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.FieldVector3D.distanceInf,16,4,6,25.0,37.5,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinates.computeJacobian,7,2,2,28.57142857142857,28.57142857142857,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.SphericalCoordinates.computeHessians,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet$TranslationTransform.apply,13,2,3,15.384615384615385,23.076923076923077,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.OutlineExtractor$BoundaryProjector.visitInternalNode,8,4,4,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.threed.OutlineExtractor$BoundaryProjector.addContribution,113,32,51,28.31858407079646,45.13274336283185,0,23
@@ org.apache.commons.math3.geometry.euclidean.oned.SubOrientedPoint.side,6,3,5,50.0,83.33333333333334,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.SubOrientedPoint.split,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.Vector1D.normalize,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.Vector1D.isInfinite,6,3,4,50.0,66.66666666666666,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.Vector1D.equals,18,5,8,27.77777777777778,44.44444444444444,0,1
@@ org.apache.commons.math3.geometry.euclidean.oned.Vector1D.hashCode,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet.buildTree,24,8,15,33.33333333333333,62.5,0,1
@@ org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet.computeGeometricalProperties,36,9,18,25.0,50.0,0,2
@@ org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet.getInf,16,7,9,43.75,56.25,0,1
@@ org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet.getSup,16,7,9,43.75,56.25,0,1
@@ org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet.recurseList,42,9,13,21.428571428571427,30.952380952380953,0,2
@@ org.apache.commons.math3.geometry.euclidean.oned.Interval.checkPoint,35,5,10,14.285714285714285,28.57142857142857,0,1
@@ org.apache.commons.math3.geometry.euclidean.oned.OrientedPoint.getOffset,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.OrientedPoint.sameOrientationAs,6,2,2,33.33333333333333,33.33333333333333,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.OrientedPoint.revertSelf,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormat.parse,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormat.parse,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Line$LineTransform.<init>,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormat.parse,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormat.parse,3,2,2,66.66666666666666,66.66666666666666,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet$Vertex.sharedLineWith,13,4,6,30.76923076923077,46.15384615384615,0,1
@@ org.apache.commons.math3.geometry.euclidean.twod.SubLine.getSegments,6,1,2,16.666666666666664,33.33333333333333,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.SubLine.intersection,27,7,12,25.925925925925924,44.44444444444444,0,1
@@ org.apache.commons.math3.geometry.euclidean.twod.SubLine.side,17,5,8,29.411764705882355,47.05882352941176,0,1
@@ org.apache.commons.math3.geometry.euclidean.twod.SubLine.split,37,10,12,27.027027027027028,32.432432432432435,0,2
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder.visitInternalNode,8,4,4,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet$SegmentsBuilder.addContribution,23,6,8,26.08695652173913,34.78260869565217,0,2
@@ org.apache.commons.math3.geometry.euclidean.twod.Segment.distance,12,3,5,25.0,41.66666666666667,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Vector2D.<init>,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Vector2D.normalize,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Vector2D.isNaN,8,3,4,37.5,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Vector2D.isInfinite,10,4,6,40.0,60.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Vector2D.equals,26,6,10,23.076923076923077,38.46153846153847,0,1
@@ org.apache.commons.math3.geometry.euclidean.twod.Vector2D.hashCode,5,2,2,40.0,40.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Line.reset,10,2,2,20.0,20.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Line.revertSelf,12,2,3,16.666666666666664,25.0,0,1
@@ org.apache.commons.math3.geometry.euclidean.twod.Line.getReverse,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Line.intersection,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Line.getOffset,16,2,3,12.5,18.75,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Line.sameOrientationAs,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Line.contains,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.Line.isParallelTo,12,2,2,16.666666666666664,16.666666666666664,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet$ComparableSegment.<init>,4,2,3,50.0,75.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet$ComparableSegment.equals,10,4,6,40.0,60.0,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.NestedLoops.<init>,26,5,7,19.230769230769234,26.923076923076923,0,1
@@ org.apache.commons.math3.geometry.euclidean.twod.NestedLoops.add,49,7,11,14.285714285714285,22.448979591836736,0,2
@@ org.apache.commons.math3.geometry.euclidean.twod.NestedLoops.correctOrientation,3,1,2,33.33333333333333,66.66666666666666,0,0
@@ org.apache.commons.math3.geometry.euclidean.twod.NestedLoops.setClockWise,28,4,7,14.285714285714285,25.0,0,1
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet.verticesToTree,69,13,23,18.84057971014493,33.33333333333333,0,7
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet.insertEdges,137,44,74,32.11678832116788,54.01459854014598,0,30
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet.computeGeometricalProperties,58,12,22,20.689655172413794,37.93103448275862,0,4
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet.getVertices,107,33,57,30.8411214953271,53.271028037383175,0,24
@@ org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet.followLoop,63,32,50,50.79365079365079,79.36507936507937,0,9
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.insertCut,16,5,8,31.25,50.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.copySelf,11,2,2,18.181818181818183,18.181818181818183,0,0
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.visit,51,8,9,15.686274509803921,17.647058823529413,0,1
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.fitToCell,45,9,13,20.0,28.888888888888886,0,3
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.getCell,19,4,6,21.052631578947366,31.57894736842105,0,0
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.condense,55,11,17,20.0,30.909090909090907,0,3
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.merge,45,7,10,15.555555555555555,22.22222222222222,0,2
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.split,91,8,12,8.791208791208792,13.186813186813188,0,4
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.insertInTree,58,11,19,18.96551724137931,32.758620689655174,0,6
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.chopOffMinus,9,2,2,22.22222222222222,22.22222222222222,0,0
@@ org.apache.commons.math3.geometry.partitioning.BSPTree.chopOffPlus,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.apache.commons.math3.geometry.partitioning.RegionFactory.buildConvex,28,6,12,21.428571428571427,42.857142857142854,0,1
@@ org.apache.commons.math3.geometry.partitioning.RegionFactory.recurseComplement,20,7,10,35.0,50.0,0,1
@@ org.apache.commons.math3.geometry.partitioning.AbstractRegion$2.visitLeafNode,5,2,3,40.0,60.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.RegionFactory$IntersectionMerger.merge,8,2,2,25.0,25.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.AbstractRegion$BoundaryBuilder.visitInternalNode,29,10,19,34.48275862068966,65.51724137931035,0,1
@@ org.apache.commons.math3.geometry.partitioning.AbstractRegion$BoundaryBuilder.characterize,43,8,12,18.6046511627907,27.906976744186046,0,2
@@ org.apache.commons.math3.geometry.partitioning.BoundarySizeVisitor.visitInternalNode,11,3,6,27.27272727272727,54.54545454545454,0,0
@@ org.apache.commons.math3.geometry.partitioning.AbstractRegion$1.compare,8,3,4,37.5,50.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.RegionFactory$XorMerger.merge,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.geometry.partitioning.RegionFactory$DifferenceMerger.merge,15,4,6,26.666666666666668,40.0,0,1
@@ org.apache.commons.math3.geometry.partitioning.RegionFactory$UnionMerger.merge,8,2,2,25.0,25.0,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.<init>,68,22,43,32.35294117647059,63.23529411764706,0,8
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.encode,64,19,38,29.6875,59.375,0,6
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.compareTo,110,20,37,18.181818181818183,33.63636363636363,0,8
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.equals,10,4,6,40.0,60.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.hashCode,15,6,7,40.0,46.666666666666664,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.mantissa,3,2,3,66.66666666666666,100.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.computeMSB,24,5,11,20.833333333333336,45.83333333333333,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.computeLSB,24,5,11,20.833333333333336,45.83333333333333,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.OrderedTuple.getBit,29,8,14,27.586206896551722,48.275862068965516,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.size,11,4,5,36.36363636363637,45.45454545454545,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.getSmallest,14,2,3,14.285714285714285,21.428571428571427,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.getLargest,14,2,3,14.285714285714285,21.428571428571427,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.getPrevious,38,8,13,21.052631578947366,34.21052631578947,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.getNext,38,8,13,21.052631578947366,34.21052631578947,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.insert,34,6,10,17.647058823529413,29.411764705882355,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.delete,108,40,52,37.03703703703704,48.148148148148145,0,13
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.rebalanceLeftGrown,50,6,8,12.0,16.0,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.rebalanceRightGrown,50,6,8,12.0,16.0,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.rebalanceLeftShrunk,62,7,10,11.29032258064516,16.129032258064516,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.rebalanceRightShrunk,62,7,10,11.29032258064516,16.129032258064516,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.rotateCW,15,4,4,26.666666666666668,26.666666666666668,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree$Node.rotateCCW,15,4,4,26.666666666666668,26.666666666666668,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree.insert,11,3,4,27.27272727272727,36.36363636363637,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree.delete,24,8,16,33.33333333333333,66.66666666666666,0,2
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree.isEmpty,4,2,2,50.0,50.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree.size,6,2,3,33.33333333333333,50.0,0,1
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree.getSmallest,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree.getLargest,6,2,3,33.33333333333333,50.0,0,0
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree.getNotSmaller,38,15,29,39.473684210526315,76.31578947368422,0,3
@@ org.apache.commons.math3.geometry.partitioning.utilities.AVLTree.getNotLarger,38,15,29,39.473684210526315,76.31578947368422,0,5
@@ org.apache.commons.math3.filter.KalmanFilter.<init>,103,23,56,22.330097087378643,54.36893203883495,0,12
@@ org.apache.commons.math3.filter.KalmanFilter.predict,25,5,7,20.0,28.000000000000004,0,1
@@ org.apache.commons.math3.filter.KalmanFilter.correct,16,2,2,12.5,12.5,0,0
@@ org.apache.commons.math3.random.Well44497a.next,12,2,3,16.666666666666664,25.0,0,0
@@ org.apache.commons.math3.random.EmpiricalDistribution$StreamDataAdapter.computeBinStats,11,1,2,9.090909090909092,18.181818181818183,0,1
@@ org.apache.commons.math3.random.EmpiricalDistribution$StreamDataAdapter.computeStats,11,1,2,9.090909090909092,18.181818181818183,0,1
@@ org.apache.commons.math3.random.Well44497b.next,12,2,3,16.666666666666664,25.0,0,1
@@ org.apache.commons.math3.random.RandomDataGenerator.nextHexString,25,5,7,20.0,28.000000000000004,0,2
@@ org.apache.commons.math3.random.RandomDataGenerator.nextLong,30,5,8,16.666666666666664,26.666666666666668,0,3
@@ org.apache.commons.math3.random.RandomDataGenerator.nextLong,26,4,6,15.384615384615385,23.076923076923077,0,2
@@ org.apache.commons.math3.random.RandomDataGenerator.nextSecureHexString,35,7,10,20.0,28.57142857142857,0,2
@@ org.apache.commons.math3.random.RandomDataGenerator.nextSecureLong,30,5,8,16.666666666666664,26.666666666666668,0,0
@@ org.apache.commons.math3.random.RandomDataGenerator.nextGaussian,7,2,2,28.57142857142857,28.57142857142857,0,1
@@ org.apache.commons.math3.random.RandomDataGenerator.nextUniform,31,9,17,29.03225806451613,54.83870967741935,0,1
@@ org.apache.commons.math3.random.RandomDataGenerator.nextPermutation,14,3,4,21.428571428571427,28.57142857142857,0,1
@@ org.apache.commons.math3.random.RandomDataGenerator.nextSample,27,4,7,14.814814814814813,25.925925925925924,0,0
@@ org.apache.commons.math3.random.RandomDataGenerator.getRandomGenerator,7,2,3,28.57142857142857,42.857142857142854,0,0
@@ org.apache.commons.math3.random.RandomDataGenerator.getSecRan,8,2,3,25.0,37.5,0,0
@@ org.apache.commons.math3.random.RandomDataGenerator.getNatural,10,2,4,20.0,40.0,0,1
@@ org.apache.commons.math3.random.UnitSphereRandomVectorGenerator.nextVector,30,4,7,13.333333333333334,23.333333333333332,0,1
@@ org.apache.commons.math3.random.HaltonSequenceGenerator.<init>,23,7,12,30.434782608695656,52.17391304347826,0,1
@@ org.apache.commons.math3.random.HaltonSequenceGenerator.nextVector,32,5,9,15.625,28.125,0,2
@@ org.apache.commons.math3.random.HaltonSequenceGenerator.scramble,9,2,3,22.22222222222222,33.33333333333333,0,0
@@ org.apache.commons.math3.random.RandomGeneratorFactory.convertToLong,13,2,4,15.384615384615385,30.76923076923077,0,0
@@ org.apache.commons.math3.random.RandomGeneratorFactory$1.nextInt,6,2,2,33.33333333333333,33.33333333333333,0,1
@@ org.apache.commons.math3.random.StableRandomGenerator.<init>,26,8,17,30.76923076923077,65.38461538461539,0,1
@@ org.apache.commons.math3.random.StableRandomGenerator.nextNormalizedDouble,48,6,10,12.5,20.833333333333336,0,1
@@ org.apache.commons.math3.random.EmpiricalDistribution.load,9,2,2,22.22222222222222,22.22222222222222,0,1
@@ org.apache.commons.math3.random.EmpiricalDistribution.fillBinStats,40,6,9,15.0,22.5,0,1
@@ org.apache.commons.math3.random.EmpiricalDistribution.getNextValue,39,10,19,25.64102564102564,48.717948717948715,0,1
@@ org.apache.commons.math3.random.EmpiricalDistribution.getUpperBounds,18,2,4,11.11111111111111,22.22222222222222,0,0
